id;user;comment;date;mark;adjectives;polarity
770;aprilzh;forrest gump teaches us something about ourselves. it teaches us about our world, our fellow man, and the beauty and heartache of life. it shows us how they can exist side by side. it teaches us all about hope and regrets and second chances. and it does it all so wonderfully, through a slightly quirky, often absurd, yet brilliantly crafted retelling of history. this film does so much in such a way that no other film has ever come close to matching. the actors' performances all lend strength and emotion to the wonderful story. it is a powerful drama about life which, if we allow it, can make us all better people.;4 January 2020;10;['forr', 'fellow', 'second', 'quirky', 'absurd', 'other', 'wonderful', 'powerful', 'well'];0.1125
771;andrelcramalho;have to watch more than only once. became nice after the third try;17 February 2019;8;['more', 'nice', 'third'];0.3666666666666667
772;biswasarjun;i didn't have a single moment of boredom while watching this movie.the story was beautiful. each character is beautifully portrayed.;1 May 2020;10;['single', 'beautiful'];0.3892857142857143
773;raven-19;the rest of the comments in the comments section seem like they are talking about another movie. what does forest gump lack? plot? imagination? originality? excellent acting? by all means, none of those! why should it be compared to the shawshank redemption, i can't comprehend. these are both excellent movies, but of a very different genre. personally, i wasn't as touched watching the shawshank redemption, and never have i laughed as much as was moved in the same movie. hanks' acting was the apogee of his career, not even outmatched by his role in saving private ryan, which i loved, and consider the greatest war film of all time. the story is indeed eye-watering. an improvement of the novel. behind the character of forest gump hides a philosophy.... an awe to the man who knew nothing yet lived them all. merely, forest gump is a classic.;1 October 1998;10;['excellent', 'excellent', 'different', 'same', 'private', 'great'];0.4666666666666666
774;magnuspy;taken by itself, this is a wonderful movie with a compelling plot, wonderful characters played by talented actors and a balls-out performance by gary sinise, who in my opinion deserved the oscar more than tom hanks. it is really an emotional roller-coaster of a movie that people of all ages can enjoy. however, i'm rather conflicted about the sneaky the way the movie turns the truth inside out in pursuit of its aims. in the world of 'forrest gump', the vietnam war was a just endeavor and its protesters were all drugged out, cowardly, sleazy hippies who turn innocent american farm girls into dope-dependent sluts. the social fervor of the sixties is presented as an irrational mania, and conservative norms are uncritically celebrated. the way this movie has been embraced by the hard-core right wing really creeps me out. still, this is one movie where the 'willing suspension of disbelief' can reap big dividends.;26 January 2011;8;['wonderful', 'compelling', 'wonderful', 'talented', 'more', 'emotional', 'conflicted', 'sneaky', 'forr', 'sleazy', 'innocent', 'american', 'dependent', 'social', 'irrational', 'conservative', 'hard', 'right', 'willing', 'big'];0.3290293040293041
775;nashcalefarms;"this movie was mediocre and i gave it a 4, but since i was so outraged that it beat out pulp fiction and shawshank redemption i choose to dislike it even more. i don't mind feel-good movies most of the time, as long as the fact that it is a feel-good movie isn't being thrown in my face while i'm watching it. forrest gump is one of those movies that tells you all the time how and what you should be feeling. and maybe all movies do this (i think film as an artform is definitely more manipulative lets say then painting or sculpture), and maybe the better movies are just the ones which do a better job of concealing it. regardless, forrest gump was boring, contrived, and simplistic. on another note, why is it every time someone portrays a mentally disabled person it automatically praised as good acting? i mean, hanks is a pretty good actor, but the trend is getting annoying. dustin hoffman did a fantastic job in rain man, but since then that kind of role has been way too much critical acclaim. maybe its because its such an extreme kind of portrayal that viewers don't know whether its realistic or not so they assume its great acting. i tend to find underacting to be more indicative of talent ( a la robert deniro as opposed to ""hoohah!"" pacino). anyways, movies like gump set good filmmaking back by twenty years. great. now i feel bad. sorry tom.";23 June 2000;4;['mediocre', 'outraged', 'good', 'most', 'good', 'forr', 'manipulative', 'well', 'well', 'forr', 'boring', 'simplistic', 'disabled', 'good', 'good', 'annoying', 'fantastic', 'much', 'critical', 'extreme', 'realistic', 'great', 'indicative', 'good', 'great', 'bad', 'sorry'];0.0470833333333333
776;trosati-98923;tom hanks did a truly amazing performance here and i was truly impressed. the story line of the movie was very good and depressing at the same time which made for an excellent combination of humanity.;8 October 2019;10;['amazing', 'impressed', 'good', 'same', 'excellent'];0.6599999999999999
777;a-70925;south alabama fool forrest gump, a lifetime love of a woman is jenny, from small to large, forrest gump and jenny are good friends they go to school together, grow up together, and finally even though miles apart but forrest gump has always been in love with jenny, no matter what she do, no matter who she is, no matter how old she gets more ugly, no matter where she and forrest gump in which south alabama home all the time, miss his girl day, day and night waiting for jenny's return. this is forrest gump, this is his love, this is his jenny.;25 March 2020;9;['forr', 'small', 'large', 'forr', 'good', 'forr', 'old', 'ugly', 'forr', 'south', 'forr'];0.0128571428571428
778;comco-1;granted, the story in this film is fanciful, but the superlative performances of the central actors quickly captivates the viewer. in particular, the main character, forrest gump, was superbly portrayed by tom hanks, who made the character credible and endearing. numerous scenes were characterized by subtleties that were typical of the high performance level. in particular was the scene in which the character forrest gump learns that he fathered a son. the facial expressions and body movements of tom hanks immediately conveyed the character's fears that his son might also be retarded. it was a joy to watch such skill. the scene in which his army buddy recites all the ways that shrimp sandwiches can be made was genuinely funny.;24 September 2006;10;['fanciful', 'superlative', 'central', 'particular', 'main', 'forr', 'credible', 'endearing', 'numerous', 'typical', 'high', 'particular', 'forr', 'facial', 'such', 'funny'];0.1369444444444444
779;p-52388-53189;i am very envious of jenny, no matter how rebellious, downcast, or degenerate she is, there will always be a-gump waiting for her to return.;1 April 2020;10;['envious', 'rebellious'];0.0
780;p-12111;sometimes, i really admire forrest gump is just a fool, don't need to think so much, also won't think so much, simple people have simple happiness, serious work, deep love their sweetheart. no matter what would happen tomorrow, no matter what kind of chocolate it would be, it would not affect his appetite or mood. simple, maybe that's the way to deal with it all, but who can really do it? what's the point of simplicity if it's for the sake of simplicity? so, envy forrest gump.;16 May 2020;8;['forr', 'much', 'much', 'simple', 'simple', 'serious', 'deep', 'simple', 'forr'];-0.0666666666666666
781;q-42368-49274;the kindness and warmth shown in the film touch the most beautiful things in the hearts of the audience and show the beautiful emotions such as honesty, trustworthiness, earnestness, courage and affection. forrest gump is portrayed as the embodiment of virtue in the film. he is honest, trustworthy, serious, brave and attaches great importance to emotions. he does not expect anything in return for people's efforts and never mind others' rejection. he concentrated what little wisdom, faith, and courage he had, and he did not care, except to follow his instincts and run along the road.;21 July 2020;9;['beautiful', 'beautiful', 'such', 'forr', 'honest', 'trustworthy', 'serious', 'brave', 'great', 'little'];0.4223958333333333
782;davishasrisen;i think this movie made tom hanks worth the 25 million. i mean this movie makes him the number one guy in hollywood. its a good film directed nicely with some good effects but the whole movie is hanks over the top performance. i mean its not the best and i dont think it deserved all the awards but it was a very good movie. they need a new category for pulp fiction.;26 January 2003;8;['worth', 'good', 'good', 'whole', 'top', 'good', 'good', 'new'];0.4920454545454545
783;Fmobley2746;"forrest gump is perhaps one of the greatest films of all time if not the very best. i feel like forrest gump almost all of the time. forrest gump is a film that everyone must see before they die. it is so touching. it just has an excellent mix of sadness, happiness, comedy, and just about everything i could ask for in a film. some people do not even realize how great this film is. it is generally liked by the people and critics but it still does not have the credit that it deserves. tom hanks played the role of forrest gump perfectly. i could not see anyone else in the role. speaking of acting, every actor and actress delivered amazing performances. all of the acting was great. ""forrest gump"" will always be a favorite of mine and i recommend it to anyone who has not seen it.";24 November 2010;9;['forr', 'great', 'good', 'forr', 'forr', 'touching', 'excellent', 'great', 'forr', 'amazing', 'great', 'forr'];0.7428571428571429
784;rishabh-kushawah007;i have a half brother who grew up in the southern u.s. and on one occasion we were discussing this film and he said he felt it portrayed southerners as dimwitted. i disagreed with him and informed him that the author himself was a native southerner. the setting is central to this story in that it lets the tale unfold tying in factual events with the fable before us. the film is wonderfully directed by robert zemeckis, the film is his opus and is acted by a great cast on all levels. from the children who were forrest gump and gump jr. by haley joel osment. say what you want but i feel tom hanks deserved the oscar award. gary sinise is synonymous with lt.dan whenever you hear those words. sally fields is the loving dutiful mother in her challenging situation. mykelti williamson as bubba gives you a real sense in the story that gump had a genuine friend, he moves you with his character. words don't grasp the full performance of robin wright penn as jenny. jennys' tenderness and pain are palpable as exhibited by wright.;22 November 2013;9;['half', 'southern', 'native', 'central', 'factual', 'great', 'forr', 'synonymous', 'dutiful', 'challenging', 'real', 'genuine', 'full', 'palpable'];0.2604166666666667
785;znazizn;i felt happiness and sorrow that comes out by heart. i forgot it was just movie;9 August 2018;10;[];0.0
786;SinaAwdijan;this movie should be watched during your (childhood,) youth and adolescence because i've always found something inspiring or a detail that i hadn't paid attention to before. trust me, this is a movie worth watching at least twice! it is always as if you are with the main character forest during his journey/ life and you have so much sympathy for him. :);9 May 2021;10;['worth', 'least', 'main', 'much'];0.0916666666666666
787;billrabara;watch thus movie. you will never see another movie quite like this.;19 February 2021;10;[];0.0
788;santigeranio;a beautifully told story. portrayed by one of the greatest of all time. and masterfully executed. forrest gumps story is a once in a lifetime.;16 January 2020;10;['great', 'forr'];0.8
789;abrooke1;i have seen this masterpiece several times, and i can honestly say there is no other film quite like it. the plot is now familiar to all - tom hanks plays a man with a lower-than-average iq whose life becomes intertwined with the major events and people of recent u.s. history. in the film he: - inspires elvis how to swivel his hips - see governor george wallace attempt to stop high school integration - becomes a phenomenal college football player - fights in the vietnam war and rescues several soldiers - speaks at a huge anti-war rally - becomes a millionaire philanthropist through shrimp fishing and wise investments - witnesses the watergate break in - runs across america several times - meets john lennon - creates several well known sayings - becomes a ping-pong champion and travels to china to compete - meets three u.s. presidents what's fascinating is that as amazing as these accomplishments sound, they really don't mean very much to gump. his only need is just to be with his life-long sweetheart jenny. his pursuit and ultimate winning over of her is really all that matters to him. it is the execution of this simply story against the vast events of history that makes this film absolute magic. everything about this film works, and works well. the cinematography, the music, the script, direction, and of course, the acting. the special effects in this film are also remarkable, but they are used fairly sparingly, and act more as a supplement to the story, rather than becoming the story itself, as in many other films. robert zemeckis is one of my favorite directors, and this film will probably be remembered as his magnum opus. 10/10;3 November 2000;10;['several', 'other', 'familiar', 'low', 'average', 'major', 'recent', 'high', 'phenomenal', 'several', 'huge', 'anti', 'war', 'wise', 'several', 'several', 'fascinating', 'amazing', 'only', 'long', 'ultimate', 'vast', 'absolute', 'special', 'remarkable', 'more', 'many', 'other', 'favorite', 'magnum'];0.2168386243386244
790;gocoolraj;this movie is one hell of a journey. from start to finish this movie focuses only on forrest gump and the happenings surrounding his life. the best performance by tom hanks makes it even more good. this movie released with the jurassic park, pulp fiction and the shawshank redemption which would have been so much better if it happenned when i was born.;3 January 2020;10;['forr', 'good', 'good', 'well'];0.7
791;gagecleasby;this movie was released 9 years before i was even born and i finally got around to watching it and it's way better than any movie i've seen recently. tom hanks is 100% on the mount rushmore of actors. this movie will be a classic for a long while.;14 September 2021;10;['well', 'long'];-0.05
792;dongpyo-70231;the film begins by telling us the true meaning of life, that is, feathers. you can not decide and choose what will meet, can only swing with the wind, in the air heartily stretch beautiful!;23 May 2020;9;['true', 'beautiful'];0.6
793;icclyf;"this is a powerful yet charming movie; fun for its special effects and profound in how it keeps you thinking long after it's over. like others, i've seen this movie more than once. one comment i've never heard is that forrest's simplicity is almost zen-like. i should read the novel to get the author's intention (i remember some people preferring the book and complaining that no one at the academy awards gave him any credit.) but rather than an implication that you should do what you're supposed to do and believe in god and you'll win in the end, i see it as zen-like, i.e., living in the moment and not having expectations or particular cravings (other than his loving jenny.) so he ends up just stumbling into all the major historical events of the time. granted, he achieves this only because he doesn't have the brains to think otherwise and actually have expectations, but so many of our problems are because we do have higher intellect and desires, which ironically makes us unhappy because we know what we are missing. we love our cats and dogs for the same simplicity and always being in the moment. there's a line in the movie wondering if everything is predestined or happens randomly or it's a combination of both. it is something to mull over for a long time.";4 July 2020;9;['powerful', 'charming', 'special', 'profound', 'forr', 'like', 'like', 'particular', 'other', 'major', 'historical', 'many', 'high', 'unhappy', 'same', 'long'];0.1195879120879121
794;hpmc6;what i mean by this is, if a group of friends really wanted to rent it, i wouldn't spend a 'veto' against the film with the group, but i wouldn't pick it either. it's tolerable if you don't expect too much from this 'box of chocolates'. i saw this when it came out, and i haven't seen it since. what struck me, was that when it was over, that people exiting the film were completely silent. i don't know why the other people in the theater were silent, but i was because the film really didn't deliver. i felt it took me on a long trip to nowhere. those in my group felt the same way. but clearly, many other people feel otherwise. while somewhat watchable and pleasant enough to see unfold, and mildly funny at times, expectations of 'something profound' are instead met with a really shallow parade of cliches and stereotypes in a narcissistic baby-boomer nostalgia orgy, the kind of thing that was already wearing out it's welcome from 'the big chill' film & 'thirty-something' type tv shows. the viewer seems obligated to sit there and click on pop icons of the baby boomer past, to make them get off the screen and move on to the next. it's a very shallow parade through history. i'm not politically correct by any means, but it does seem like the worst stereotype was pushed of the vietnam vet, along with other characters, i'm sure many people found some of these characters degrading. a 'slow person' was kind of made fun of, without any real purpose. some parts of the movie, such as 'the run' was just spontaneous, stupid and pointless. if i had no real expectations, i might not have found it as offensive. but the presentation as though this was something culturally profound when it's not left me flat.;31 March 2008;5;['tolerable', 'much', 'silent', 'other', 'silent', 'long', 'same', 'many', 'other', 'watchable', 'pleasant', 'funny', 'profound', 'shallow', 'narcissistic', 'welcome', 'big', 'next', 'shallow', 'correct', 'bad', 'other', 'sure', 'many', 'slow', 'real', 'such', 'spontaneous', 'stupid', 'pointless', 'real', 'offensive', 'profound', 'flat'];0.0401234567901234
795;twofold420;"i know i'm not the only one who hated this movie. in fact i'm not even the only person in my family that hated this movie, my mom and sister did too, and i have met other people who hated this movie throughout the years since it came out. unfortunately, it hasn't been too many people at all. enough of that, i of course looked and heard why people seem to like this movie so much. but i couldn't disagree more. the whole plot of the movie is ridiculous -- how a mentally challenged person could go through or cause all these historical events and fads. for example, creating the smiley face, the s*** happens bumper sticker, catching the people in the watergate scandal, winning a medal of honor, becoming a ping-pong champion (like an american can ever win that!), becoming an all-american athlete for football, running across the country, falling in love with a drug-addicted stripper (well i guess this one's believable as he is mentally challenged), speaking out against the vietnam war after he won the medal of honor for it, etc. stupid, stupid, stupid. running some more, stupid, stupid, stupid. then just quitting for no apparent reason, stupid, stupid, stupid!!!! ok, now the good parts of it. yes there are some things i liked about the movie. the cinematography was beautiful (and i'm a big fan of this as i believe it helps set the tone of a movie), but it's useless because there is nothing for it to enhance. i also liked gary sinise in this; lt. dan is actually a cool character. and of course, the soundtrack is awesome...now only if we can mute everyone but gary sinise and the music, i might be able to sit through this movie again. one can only hope... now back to the not so good to outright horrible. i never read the book by winston groom so i can't say if they did the book justice or not, and i really don't care. i mentioned how much i hated the basic premise for this movie, but the dialog doesn't help either, with it's cheesy axioms and pathetic southern accents (i used to live in tn, and i don't remember the accents being that bad). whatever, i can live with the accents, but i prefer the exaggerated ones in ""fargo"" (i thought they sounded cool). anyway, now onto the acting: tom hanks wasn't great in this movie at all. how hard is it to play somebody that doesn't change from one scene to the next. he walks, talks, and acts the same in every scene of the movie. this had to have been hanks' easiest performance to play...and it won him his second oscar. but of course this isn't the first time that's happened. see dustin hoffman in ""rain man,"" but at least that was a good movie. i like a lot of robert zemeckis's films by the way to include ""who framed roger rabbit?"" ""contact"" and even ""beowulf,"" but this one, he asked way too much for me to believe. i actually think the events of ""star wars 1-6"" were more likely to have occurred than the events in this movie. a lot has been said about his right wing political agenda; i don't care; it's his movie, he can do what he wants with, but i don't have to agree. also that this movie is stereotypical to blacks. i always wondered what african americans thought about some of the stuff in it as i don't think it was meant to be racist, but some of it kind of came off like it. i guess it's up to them to decide. now onto the last part of my comment which doesn't have anything to do with why i like/dislike any part of the movie. i've been called a communist, un-american, and other worse things for hating this movie. really what is the point. i don't put other people down for not liking movies i like. everybody's is entitled to their own opinion. furthermore, i thought i lived in (and fought for) a country where i can like or dislike whatever movie i want. i don't like movies because everyone else does, and just because hollywood or the media says that a movie is good, doesn't mean that it is. in fact i tend to disagree with hollywood a lot. anyway, isn't having to like something that's jammed down my throat communist in itself? anyway, if i had to choose between becoming a communist and liking this movie, i would choose communism without a second thought or regret. if i was rating this movie on how much i actually liked it, i would give it a -infiniti just on the stupid screenplay alone. too bad, it took awhile for ""the shawshank redemption"" to get popular, or that would have swept the oscars that year.";19 March 2008;3;['only', 'only', 'other', 'many', 'enough', 'more', 'whole', 'ridiculous', 'historical', 'smiley', 'american', 'believable', 'stupid', 'stupid', 'stupid', 'more', 'stupid', 'stupid', 'stupid', 'apparent', 'stupid', 'stupid', 'stupid', 'good', 'beautiful', 'big', 'useless', 'cool', 'awesome', 'able', 'good', 'horrible', 'basic', 'pathetic', 'southern', 'bad', 'exaggerated', 'cool', 'great', 'next', 'same', 'easy', 'second', 'first', 'least', 'good', 'much', 'likely', 'right', 'political', 'stereotypical', 'racist', 'last', 'other', 'bad', 'other', 'own', 'good', 'jammed', 'second', 'stupid', 'bad', 'popular'];-0.0606547619047618
796;jkebttn71;will be every man's excuse to cry at this film (i accepted the fact i cried at this and i'm a guy). what doesn't help is the music, so emotionally moving and make you get a lump in your throat every time you here it. who is forrest gump? forrest gump is the clear representation that everyone can love, good or bad, smart or dumb we all can find it. i'm not gonna go on about the fantastic script, directing, cinematography or musical score. but i will say that every actor/ actress in the film 'is' the character they portray. tom hanks gives a performance which will make you laugh and cry (one of the top 5 greatest performances ever). the story is about his life and how he happens to run into every major event of the past 50 years. a truly moving story, one of the best films ever. so what if its very hollywood, still beautiful;21 March 2009;10;['forr', 'forr', 'clear', 'good', 'bad', 'smart', 'dumb', 'fantastic', 'musical', 'top', 'great', 'major', 'past', 'good', 'very', 'beautiful'];0.2424450549450549
797;sagar272;"inspiring work by zemicks forest gump is a masterpiece. obviously robert zemciks and tom hanks make a brilliant duo. tom hanks has given many blockbusters to hollywoodbut forrest gump must be his best movie ever. this movie keeps my eyes wet all the 142 minutes no matter how many times i watch it. i can say that it is because of sheer emotions which this movie seems to be pulling out.. the movie is all about a semi retarded kind of boy with a low iq at his best innocence level. gump never grows up or matures in the movie. he never becomes a man and remains a boy throughout the movie. this movie focuses around lot of different aspects of life mainly showing that life isn't that bad but it's only us who think down the wrong way. this movie shows us that we should appreciate all the little things we get and not let the big sorrows and pain hold us back. lot of vfx work is done in the movie showing gump rubs elbows with many famous personalities over the last half of the century including elvis presley and nixon, general dan doesn't really lose his legs either---they are just erased and the background is then touched up by using computer graphics programs. tom is too good in the movie along with all the supporting actors who have done a very good job. zemicks sure knows how to get his job done. jenny seems to be the girl gump loves the most but she been shown a selfish and out-tracked character, while his mother has been a encouraging and inspiring one creating contrast. the traditional male heroes that we have had are all dysfunctional in some respect or another and we are lost without heroes but here gump is a new kind of a role- model; he's a nice boy and everyone knows they're hard to find. there are many sequences in the movie which are work of pure fiction but still seem to be amazing like gump turns out to a millionaire, becomes a national runner as well as heritage. the only thing i can tell u is watch this movie over and over cause art works don't repeat themselves much over a century or two. if u don't have anything else then watch this movie a 100 times. kudos to hanks and zemicks.";6 November 2009;10;['brilliant', 'many', 'forr', 'good', 'wet', 'many', 'sheer', 'semi', 'retarded', 'low', 'good', 'different', 'bad', 'wrong', 'little', 'big', 'many', 'famous', 'last', 'general', 'good', 'good', 'most', 'selfish', 'encouraging', 'traditional', 'male', 'new', 'nice', 'hard', 'many', 'pure', 'amazing', 'national', 'only'];0.168434925289764
798;dxia;normally, i detest over use of voice-over narration. i often think to myself that directors use narration only because they can't think of a better way to tell the story through the actions of the characters. why tell the story when you could show it? 'forrest gump,' however, is an exception to that personal belief. the story has to be told through narration because the narrator is in every way the center of the story. forrest's innocence, his inability to see the evil in human beings, carries the movie because he can never lose that innocence. forrest is only a step above raymond from levinson's 'rain man,' and like raymond, he cannot change the way he is. and because we see everything from forrest's perspective, we witness the world through a child's eyes and laugh at the irony. the director, robert zemekis, uses that laughter to probe our evolution. sometimes only through a child's perspective can we look back at how we failed, how we succeeded, and why. in a world that stresses reason and practicality, sometimes it's necessary that we reexamine our humanity by stripping away our cynicism and societal inhibitions, and just take things for what they are. realistically, we live in a world that would destroy a person like forrest gump. but by watching this fairy tale we understand why it shouldn't, and it fills our hearts when it doesn't. what a wonderful movie.;28 February 2004;9;['well', 'forr', 'personal', 'human', 'forr', 'forr', 'necessary', 'societal', 'forr', 'wonderful'];0.25
799;imnever;yes this is the only movie i've ever rated 10/10. the story telling, direction, visuals, it is a pleasure to watch from beginning to end. worthy of a lot of attention which it actually did get so no complaints there. if you haven't seen this, you are in for a treat!!! i wish i hadn't seen this and the saw ait again for the first time. maaan!!;27 August 2019;10;['only', 'worthy', 'first'];0.1944444444444444
800;covingka;just re-watches this classic. too bad i can't break the meter and give this 11 stars. if you happen to be here on the user review section to see if this is a good film: don't waste any more time lol. anyone who enjoys story-telling will love this film.;13 June 2020;10;['bad', 'good', 'more'];0.1666666666666667
801;hirojapanese;this is the greatest movie i've ever met. how the story proceeds, how the characters' relationships changing and how beautiful to live. this is 3h movie and unfortunately there is no indian-edm-dancing moment, but full of dramas, histories and love. after i watched this movie, i was not crying but in a really peaceful and full-of-love state of mind. if you love history and the chief detective csi new york and if it is saturday evening with your gf/bf, this is the sure choice!;11 July 2018;10;['great', 'beautiful', 'indian', 'full', 'peaceful', 'full', 'chief', 'sure'];0.5166666666666667
802;noahdclements;i have rewatched this just recently. i find myself going back to this film time and time again due to many different aspects. one of the most notable reasons being hank's acting. whether you be older and gray or on the younger side, his acting is something people of any age can appreciate. his dedication to his roles, specifically this one stands out on a level which is highly noticeable. he brings to life forrest gump, and with that the tear jerking scenes, and awe and reverence that comes with this movie. phenomenal, timeless, classic. may it continue be replayed for years to come.;4 March 2020;10;['many', 'different', 'notable', 'old', 'gray', 'young', 'noticeable', 'forr', 'tear', 'phenomenal', 'timeless'];0.2833333333333334
803;FLY-9;some really creative camera techniques and great story.. don't know why some people didn't like it and it didn't make it to imdb top 100 movies. i personally happen to love this movie a lot. can't wait until the dvd come out.. best,;1 April 2001;9;['creative', 'great', 'top'];0.6
804;vladconeschi;so, there you have it. the proof of how amazing a man can become through will and hard work. the movie portrays in such a lovely way the fastly paced life of forrest gump. in my opinion, this character, forrest gump, is one of the most complex and fascinating characters ever made for television, and tom hanks definitely portrayed him better than anyone could have.;22 August 2020;10;['amazing', 'hard', 'lovely', 'paced', 'forr', 'forr', 'complex', 'fascinating'];0.2416666666666666
805;RenoirSoda;"""forrest gump"" adult fairy tale! along with major historical events in the united states, it tells the first half of the legend of forrest gump. the story cleverly uses forrest gump, the ordinary and special character as the main perspective, to observe the changes of the times, the many aspects of human nature and the meaning of life. no matter when, a-gump can always see the world with the simplest eyes, see everyone around him, and see every emotion of him. a story of substituting a sense of subtlety, inadvertently telling the truth of too much life, without stupid preaching, and fully maximize the audience of the film. you can find the truth you want to understand in these 142 minutes.";13 May 2020;10;['forr', 'major', 'historical', 'first', 'forr', 'forr', 'ordinary', 'special', 'main', 'many', 'human', 'simple', 'much', 'stupid'];0.0286309523809523
806;Swatikamra;this film is one of my all time favorite film. he goes through life on a cloud, which could be each of us. i hated that she penned the baby on him, which is crazy. i love the fact of the bama football, roll tide. this is a great film, powerful, magical, passionate. he had a good life, only thing he couldn't figure out why she just didn't love him. i loved the comedy, also didn't know tom had it in him. this film had some very powerful moments, that are life lessons. the story is truly a ride of a life time. whatever he put his mind too, he did it and was pretty good at it. i would've loved to be apart of this cast, very powerful.;21 March 2020;9;['favorite', 'crazy', 'great', 'powerful', 'magical', 'passionate', 'good', 'powerful', 'good', 'powerful'];0.3449999999999999
807;joey1117;"forrest gump is the compelling story of a person whose iq is below 80 and still has a very successful life. forrest was a kid with problems growing up, and all the kids made fun of him, until they found out how fast he could run. after that he gained some respect playing football, for his high school football team. that's just where the adventure begins, his long and compelling story, is one filled with drama, action, and a humorous line or moment every here or there. there are hundreds of memorable lines that come form the movie, like ""stupid is as stupid does"" or ""life is like a box of chocolates you never know what you're going to get."" the movie starts tom hanks, gary sinise, and sally field, whom are really great actor, who really have great chemistry together. though one thing, gary sinise had earlier worked with tom hanks on the set of the movie, apollo 13. sally field is a long time actress, and delivers a great performance as forests mother, in the movie. the movie has a lot of life's lessons wrapped up in one movie, it shows that anyone, know matter how smart or stupid, can be a great person. in the movie forrest gump, forrest is that person. he gets to meet 3 presidents, play for his college football team, join the army, fight in vietnam, get a medal of honor, make a lot of money, selling shrimp, and really lived a successful life. he got married to a childhood friend, and even had a son. his life can be admired by anyone, as he actually lived the history back then. this is what makes him successful. most people could have lived through those times, like most of our parents, but most of our parents just lived through the times. forest experienced it first hand. forrest (tom hanks) as a character had many things going for him. for one thing he was a lovable character, whom you cans really connect with. you can see all of his emotions, and all sides of his character throughout the movie. you see him happy when he first meets jenny (robin wright). you seem him get angry when he sees someone beating jenny, you see him confused in vietnam, and you see him confused. this is part of what makes forrest gump, such a powerful movie the movie has backgrounds to the book forrest gump, by winston groom. though the two have the same title, the book and the movie are like two different tales of forrest gump. the book has more of his life playing foot ball, and before the army, and the movie just focuses on his life as a whole. also the book doesn't have much of forests child life as the movie does. the films director, robert zemeckis, does a super job bringing the screen play to life. his interpretation of the screen play is very well, and the camera angles he uses, with the real life scenarios, bring the movie to life. the houses he used, and the sets for all the locations, make it look like they were filmed there. especially the new york scenes where forest attends to lieutenant dan (gary sinise). in total, forrest gump is a powerful film and really deserves the 6 academy awards it won. though it says it's a comedy, its more a drama, with a funny scene here or there. thus it deserves everything it has";31 October 2006;10;['forr', 'compelling', 'successful', 'forr', 'high', 'long', 'compelling', 'humorous', 'memorable', 'stupid', 'stupid', 'sally', 'great', 'great', 'long', 'great', 'smart', 'stupid', 'great', 'forr', 'forr', 'successful', 'married', 'childhood', 'successful', 'most', 'most', 'most', 'first', 'forr', 'many', 'lovable', 'happy', 'angry', 'confused', 'confused', 'forr', 'powerful', 'forr', 'same', 'different', 'forr', 'more', 'much', 'super', 'real', 'total', 'forr', 'powerful', 'funny'];0.2461518661518661
808;jjjcp;after watching this movie, many people are especially impressed by the box of chocolates in forrest gump's hand which he never knows the next piece. we don't know whether life is like this box of unknown chocolates, which can never be predicted, or whether, as forrest gump laments at the end of the movie, some things have already been arranged by fate. but forrest gump gave his own answer -- run out of the fog, run through the haze, run to tomorrow.;14 May 2020;10;['many', 'forr', 'next', 'unknown', 'forr', 'forr', 'own'];0.25
809;alhrbijawad;the best movie i have ever seen and for me it is the greatest work of cinema ever made;13 February 2021;10;['good', 'great'];0.75
